"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"329","170102040803",7.6564760171004,8.67448359420963,8.55482473357991
"330","170102040804",5.96405883761699,9.29537162166207,9.27507434440919
"331","170102040805",2.14307939559487,5.13360189489599,5.01882880166079
"332","170102040806",1.61121253460482,2.76360873903217,2.68812915818581
"333","170102040807",4.55922021863224,5.56943660275668,5.43154529101522
"334","170102050101",0.17573985863035,0.17573985863035,0.17573985863035
"335","170102050102",7.52891714288822,7.95849508473884,7.91478280762488
"336","170102050103",10.3305056939768,11.1451223776407,10.3305056939768
"337","170102050104",3.98840349085811,3.99184366124736,3.98840349085811
"338","170102050105",0.484959111808411,0.484959111808411,0.484959111808411
"339","170102050106",9.53022620032085,9.61076679233275,9.61076679233275
"340","170102050107",1.30608419507391,1.31864873568236,1.30608419507391
"341","170102050108",4.6858163278576,5.01914467173518,4.93071582753076
"342","170102050201",0.0289081928279154,0.0289081928279154,0.0289081928279154
"343","170102050202",0.214444606787376,0.214444606787376,0.214444606787376
"344","170102050203",2.84621064515635,2.84649558170388,2.84621064515635
"345","170102050204",13.3079000943692,13.58635059437,13.5466818888599
"346","170102050301",18.4265945542206,18.7338553086635,18.6211334196604
"347","170102050302",0.0319625003579279,0.0319625003579279,0.0319625003579279
"348","170102050303",6.93048527264568,7.34491085750005,7.34491085750005
"349","170102050304",2.38535017677088,3.24314144468061,3.24223192089656
"350","170102050305",6.64755518673843,6.77837027594994,6.67775750959737
"351","170102050401",2.23282175667478,3.57037084797894,3.56987924585564
"352","170102050402",4.30570199992396,4.78031774372878,4.78031774372878
"353","170102050403",0.538461558091471,0.590210865914348,0.590210865914348
"354","170102050404",7.0018923095338,7.51433615875879,7.51433615875879
"355","170102050405",7.4140099998981,8.19645740717571,8.1832454768965
"356","170102050501",1.65658626455891,1.69499146787122,1.69499146787122
"357","170102050502",6.76137935746318,9.14943042943792,8.88545097048926
"358","170102050503",5.13959820566706,6.10091543347819,5.98012373641111
"359","170102050504",15.6211037200127,16.6425029291092,16.6009806060355
"360","170102050505",2.39120102664608,2.45610577545744,2.4502322242361
"361","170102050506",10.2894921748562,11.0356492863182,10.8927867763671
"362","170102050601",1.00989284942793,1.01515304138725,1.01515304138725
"363","170102050602",1.41903247539639,1.7280548486489,1.7280548486489
"364","170102050701",1.27105118955716,1.38602349061106,1.38602349061106
"365","170102050702",3.09340749553803,4.88743169851429,4.88743169851429
"366","170102050703",3.69287099101778,4.26541658188505,4.22108938551816
"367","170102050704",4.87760780471971,4.91682459068414,4.88595827171267
"368","170102050705",3.03674092082193,3.73989483335117,3.57405092212054
"369","170102050801",11.1682991172657,12.2205190151496,12.1844915650786
"370","170102050802",8.77403341568101,11.2914766841884,11.0707724183925
"371","170102050803",3.12761208590238,3.74966870400651,3.73706038223788
"372","170102050804",1.26517787300253,1.27878530169411,1.27878530169411
"373","170102050805",1.61877069357795,1.66981761027034,1.64615845229805
